Date,Cash,Portfolio_Value,Total_Equity
2021-05-07,36.29,34353.53,34389.82
2021-05-10,36.29,34257.53,34293.82
2021-05-11,36.29,34578.03,34614.31
2021-05-12,36.29,33807.78,33844.07
2021-05-13,36.29,34569.61,34605.89
2021-05-14,36.29,35336.16,35372.45
2021-05-17,36.29,35644.0,35680.29
2021-05-18,36.29,35569.14,35605.43
2021-05-19,36.29,35860.64,35896.93
2021-05-20,36.29,35851.88,35888.17
2021-05-21,36.29,35944.15,35980.44
2021-05-24,14.66,35977.12,35991.79
2021-05-25,45.22,35603.24,35648.46
2021-05-26,75.62,35753.89,35829.51
2021-05-27,75.62,35886.07,35961.69
2021-05-28,75.62,36233.95,36309.57
2021-05-31,75.62,36174.18,36249.8
2021-06-01,75.62,36851.77,36927.39
2021-06-02,75.62,37367.24,37442.86
2021-06-04,75.62,37840.91,37916.53
2021-06-07,75.62,38231.02,38306.64
2021-06-08,75.62,38154.63,38230.25
2021-06-09,75.62,37965.94,38041.56
2021-06-10,75.62,38321.25,38396.87
2021-06-11,75.62,37786.5,37862.12
2021-06-14,25.97,38159.97,38185.94
2021-06-15,25.97,38265.76,38291.73
2021-06-16,25.97,38186.05,38212.02
2021-06-17,25.97,37622.71,37648.68
2021-06-18,25.97,37626.14,37652.11
2021-06-21,25.97,38061.01,38086.98
2021-06-22,25.97,37706.48,37732.45
2021-06-23,25.97,37510.38,37536.35
2021-06-24,25.97,37938.73,37964.69
2021-06-25,25.97,37215.68,37241.65
2021-06-28,25.97,37137.0,37162.97
2021-06-29,25.97,37061.19,37087.16
2021-06-30,25.97,37040.0,37065.97
2021-07-01,25.97,36779.02,36804.99
2021-07-02,25.97,37305.72,37331.69
2021-07-05,25.97,37462.11,37488.08
2021-07-06,25.97,36969.12,36995.09
2021-07-07,25.97,37387.43,37413.4
2021-07-08,25.97,37004.31,37030.28
2021-07-12,25.97,37923.38,37949.35
2021-07-13,25.97,37760.15,37786.12
2021-07-14,25.97,38147.73,38173.7
2021-07-15,25.97,37766.46,37792.43
2021-07-16,25.97,37575.56,37601.52
2021-07-19,25.97,37338.61,37364.58
2021-07-20,25.97,37607.94,37633.91
2021-07-21,25.97,37695.03,37721.0
2021-07-22,25.97,37845.28,37871.25
2021-07-23,25.97,37505.4,37531.37
2021-07-26,25.97,37640.03,37666.0
2021-07-27,25.97,37626.9,37652.87
2021-07-28,25.97,38203.78,38229.75
2021-07-29,25.97,38120.96,38146.93
2021-07-30,25.97,37603.21,37629.18
2021-08-02,25.97,38374.77,38400.74
2021-08-03,25.97,38494.31,38520.28
2021-08-04,25.97,37960.11,37986.08
2021-08-05,25.97,37839.09,37865.06
2021-08-06,25.97,38346.51,38372.48
2021-08-09,25.97,38626.9,38652.87
2021-08-10,25.97,38161.13,38187.1
2021-08-11,25.97,38183.62,38209.59
2021-08-12,25.97,37776.11,37802.08
2021-08-13,25.97,38071.38,38097.35
2021-08-16,25.97,37652.99,37678.96
2021-08-17,25.97,37033.96,37059.93
2021-08-18,25.97,37235.06,37261.03
2021-08-19,25.97,38165.4,38191.37
2021-08-20,25.97,38546.7,38572.67
2021-08-23,25.97,38668.27,38694.24
2021-08-24,25.97,39332.18,39358.15
2021-08-25,25.97,39249.44,39275.41
2021-08-26,25.97,38883.25,38909.22
2021-08-27,25.97,39240.98,39266.95
2021-08-30,25.97,38974.54,39000.51
2021-08-31,25.97,39049.18,39075.15
2021-09-01,25.97,39411.87,39437.84
2021-09-02,25.97,38394.87,38420.84
2021-09-03,25.97,38087.66,38113.63
2021-09-06,25.97,38325.81,38351.78
2021-09-08,25.97,36869.92,36895.89
2021-09-09,25.97,37567.0,37592.97
2021-09-10,25.97,37538.84,37564.81
2021-09-13,25.97,37808.5,37834.47
2021-09-14,25.97,37598.58,37624.55
2021-09-15,25.97,37568.47,37594.44
2021-09-16,25.97,37709.15,37735.12
2021-09-17,25.97,37376.22,37402.19
2021-09-20,25.97,36595.3,36621.27
2021-09-21,25.97,37039.94,37065.91
2021-09-22,25.97,37561.46,37587.43
2021-09-23,25.97,38050.7,38076.67
2021-09-24,25.97,37796.26,37822.23
2021-09-27,25.97,38022.32,38048.29
2021-09-28,25.97,37303.58,37329.55
2021-09-29,25.97,37493.35,37519.32
2021-09-30,25.97,37063.89,37089.86
2021-10-01,25.97,37704.76,37730.73
2021-10-04,25.97,36333.4,36359.37
2021-10-05,25.97,36559.43,36585.4
2021-10-06,25.97,36189.08,36215.04
2021-10-07,25.97,36037.7,36063.67
2021-10-08,25.97,36765.97,36791.94
2021-10-11,25.97,36496.73,36522.7
2021-10-13,25.97,36922.8,36948.77
2021-10-14,25.97,36896.33,36922.3
2021-10-15,25.97,37218.85,37244.82
2021-10-18,25.97,37606.61,37632.58
2021-10-19,25.97,36617.78,36643.75
2021-10-20,25.97,37035.61,37061.58
2021-10-21,25.97,36409.03,36435.0
2021-10-22,25.97,35327.76,35353.73
2021-10-25,25.97,36326.11,36352.08
2021-10-26,25.97,35818.47,35844.44
2021-10-27,25.97,36072.23,36098.2
2021-10-28,25.97,35632.56,35658.53
2021-10-29,25.97,34955.54,34981.51
2021-11-01,25.97,35617.25,35643.22
2021-11-03,25.97,35863.48,35889.45
2021-11-04,25.97,35167.86,35193.83
2021-11-05,25.97,35731.02,35756.98
2021-11-08,25.97,35785.37,35811.34
2021-11-09,25.97,35932.81,35958.78
2021-11-10,25.97,36712.33,36738.3
2021-11-11,25.97,36629.98,36655.95
2021-11-12,25.97,36117.09,36143.06
2021-11-16,25.97,35649.99,35675.96
2021-11-17,25.97,35188.15,35214.12
2021-11-18,25.97,34839.04,34865.01
2021-11-19,25.97,34481.42,34507.39
2021-11-22,25.97,34331.11,34357.08
2021-11-23,25.97,34797.51,34823.48
2021-11-24,25.97,35140.51,35166.48
2021-11-25,25.97,36084.76,36110.73
2021-11-26,25.97,35299.51,35325.48
2021-11-29,25.97,35333.08,35359.05
2021-11-30,25.97,34902.02,34927.99
2021-12-01,25.97,34628.26,34654.22
2021-12-02,25.97,35694.12,35720.09
2021-12-03,25.97,36079.21,36105.18
2021-12-06,25.97,36329.82,36355.79
2021-12-07,25.97,36347.84,36373.81
2021-12-08,25.97,36675.16,36701.13
2021-12-09,25.97,36400.68,36426.65
2021-12-10,25.97,36484.96,36510.93
2021-12-13,25.97,36305.02,36330.99
2021-12-14,25.97,36163.4,36189.36
2021-12-15,25.97,36180.95,36206.92
2021-12-16,25.97,36158.57,36184.54
2021-12-17,25.97,35665.15,35691.12
2021-12-20,25.97,34960.72,34986.69
2021-12-21,25.97,34916.56,34942.53
2021-12-22,25.97,34866.54,34892.51
2021-12-23,25.97,34934.27,34960.24
2021-12-27,25.97,35287.3,35313.27
2021-12-28,25.97,35055.45,35081.41
2021-12-29,25.97,34874.66,34900.63
2021-12-30,25.97,35023.02,35048.99
2022-01-03,7.25,34720.2,34727.45
2022-01-04,8.16,35114.04,35122.2
2022-01-05,4.97,33798.46,33803.43
2022-01-06,13.6,33864.38,33877.98
2022-01-07,2.8,34458.86,34461.65
2022-01-10,2.86,33922.29,33925.15
2022-01-11,106.56,34302.9,34409.46
2022-01-12,1.72,35487.24,35488.96
2022-01-13,33.07,35689.09,35722.16
2022-01-14,33.07,35644.74,35677.81
2022-01-17,33.07,35264.45,35297.52
2022-01-18,33.07,35455.21,35488.27
2022-01-19,33.07,35597.7,35630.77
2022-01-20,33.07,35828.99,35862.06
2022-01-21,33.07,35466.63,35499.7
2022-01-24,33.07,35465.85,35498.91
2022-01-25,33.07,36606.25,36639.31
2022-01-26,33.07,36546.04,36579.11
2022-01-27,33.07,36940.9,36973.97
2022-01-28,33.07,37020.34,37053.4
2022-01-31,33.07,37289.15,37322.22
2022-02-01,33.07,37490.88,37523.94
2022-02-02,33.07,37031.18,37064.25
2022-02-03,33.07,36504.97,36538.03
2022-02-04,33.07,36251.21,36284.27
2022-02-07,33.07,36335.17,36368.24
2022-02-08,33.07,36450.96,36484.02
2022-02-09,33.07,36552.74,36585.81
2022-02-10,33.07,36601.48,36634.54
2022-02-11,33.07,36935.52,36968.59
2022-02-14,33.07,36670.76,36703.82
2022-02-15,33.07,37068.9,37101.97
2022-02-16,33.07,37306.61,37339.68
2022-02-17,33.07,37090.94,37124.01
2022-02-18,33.07,36911.16,36944.22
2022-02-21,33.07,36202.65,36235.71
2022-02-22,33.07,36186.93,36219.99
2022-02-23,33.07,36272.79,36305.86
2022-02-24,33.07,35421.96,35455.02
2022-02-25,33.07,35717.2,35750.27
2022-03-02,33.07,35781.03,35814.1
2022-03-03,4.64,35889.65,35894.29
2022-03-04,4.64,35297.29,35301.94
2022-03-07,4.64,33731.84,33736.49
2022-03-08,4.64,33577.36,33582.0
2022-03-09,4.64,34532.0,34536.65
2022-03-10,4.64,34356.9,34361.54
2022-03-11,4.64,33536.76,33541.41
2022-03-14,4.64,33473.73,33478.38
2022-03-15,4.64,33363.66,33368.31
2022-03-16,4.64,33947.83,33952.47
2022-03-17,4.64,34157.33,34161.98
2022-03-18,4.64,34368.77,34373.41
2022-03-21,4.64,34788.03,34792.68
2022-03-22,4.64,35054.94,35059.58
2022-03-23,4.64,34824.5,34829.14
2022-03-24,4.64,35265.18,35269.83
2022-03-25,4.64,35315.89,35320.54
2022-03-28,4.64,35067.17,35071.82
2022-03-29,7.35,35440.94,35448.29
2022-03-30,0.52,35569.44,35569.97
2022-03-31,0.52,35381.89,35382.41
2022-04-01,3.95,35495.58,35499.53
2022-04-04,128.06,35311.17,35439.23
2022-04-05,16.84,34563.89,34580.73
2022-04-06,51.67,34086.7,34138.37
2022-04-07,69.23,34516.23,34585.46
2022-04-08,69.23,34676.74,34745.97
2022-04-11,69.23,34264.7,34333.93
2022-04-12,69.23,34114.39,34183.62
2022-04-13,69.23,34426.44,34495.67
2022-04-14,69.23,34679.47,34748.7
2022-04-18,69.23,35338.18,35407.42
2022-04-19,69.23,35551.03,35620.26
2022-04-20,69.23,35420.01,35489.24
2022-04-22,69.23,34754.08,34823.31
2022-04-25,69.23,35218.6,35287.83
2022-04-26,69.23,35202.61,35271.84
2022-04-27,69.23,35523.93,35593.16
2022-04-28,69.23,35459.1,35528.33
2022-04-29,69.23,36325.09,36394.32
2022-05-02,69.23,36085.62,36154.85
2022-05-03,69.23,36398.5,36467.73
2022-05-04,69.23,37077.89,37147.12
2022-05-05,69.23,36750.49,36819.72
2022-05-06,69.23,36307.22,36376.45
2022-05-09,69.23,35627.61,35696.84
2022-05-10,69.23,36331.19,36400.42
2022-05-11,69.23,36660.6,36729.83
2022-05-12,45.07,37285.93,37331.0
2022-05-13,45.07,37444.33,37489.4
2022-05-16,45.07,37456.59,37501.66
2022-05-17,45.07,37824.38,37869.46
2022-05-18,45.07,36842.59,36887.67
2022-05-19,45.07,36733.78,36778.86
2022-05-20,45.07,37156.01,37201.09
2022-05-23,45.07,38452.57,38497.65
2022-05-24,45.07,38184.88,38229.96
2022-05-25,45.07,38457.29,38502.36
2022-05-26,45.07,39015.51,39060.59
2022-05-27,45.07,39158.17,39203.24
2022-05-30,45.07,38630.96,38676.04
2022-05-31,45.07,39421.44,39466.52
2022-06-01,45.07,39904.5,39949.57
2022-06-02,45.07,39975.25,40020.33
2022-06-03,45.07,39490.3,39535.38
2022-06-06,45.07,39083.93,39129.01
2022-06-07,45.07,38330.39,38375.46
2022-06-08,45.07,37837.49,37882.57
2022-06-09,45.07,37555.93,37601.01
2022-06-10,45.07,37100.9,37145.98
2022-06-13,45.07,36459.43,36504.5
2022-06-14,45.07,36400.4,36445.48
2022-06-15,45.07,36428.52,36473.59
2022-06-17,45.07,35807.4,35852.47
2022-06-20,45.07,35860.35,35905.43
2022-06-21,45.07,35484.16,35529.23
2022-06-22,45.07,35434.34,35479.42
2022-06-23,45.07,35120.25,35165.33
2022-06-24,45.07,35190.81,35235.88
2022-06-27,45.07,36148.1,36193.17
2022-06-28,45.07,36131.76,36176.84
2022-06-29,45.07,35595.01,35640.08
2022-06-30,45.07,35496.69,35541.77
2022-07-01,45.07,35992.8,36037.87
2022-07-04,45.07,35826.25,35871.32
2022-07-05,45.07,34982.16,35027.24
2022-07-06,45.07,35069.43,35114.51
2022-07-07,45.07,35670.07,35715.14
2022-07-08,45.07,35515.01,35560.08
2022-07-11,45.07,35227.49,35272.56
2022-07-12,45.07,35287.35,35332.42
2022-07-13,45.07,35249.14,35294.22
2022-07-14,45.07,34890.18,34935.26
2022-07-15,45.07,35346.53,35391.6
2022-07-18,45.07,35584.63,35629.71
2022-07-19,45.07,36050.18,36095.26
2022-07-20,45.07,36441.5,36486.57
2022-07-21,45.07,36694.9,36739.97
2022-07-22,45.07,36348.26,36393.34
2022-07-25,45.07,36686.68,36731.75
2022-07-26,45.07,36773.11,36818.19
2022-07-27,45.07,37128.3,37173.38
2022-07-28,45.07,37367.46,37412.53
2022-07-29,45.07,38169.27,38214.35
2022-08-01,45.07,37275.31,37320.39
2022-08-02,45.07,37662.88,37707.96
2022-08-03,45.07,37680.54,37725.61
2022-08-04,45.07,38592.76,38637.83
2022-08-05,45.07,39042.14,39087.21
2022-08-08,45.07,40268.84,40313.91
2022-08-09,45.07,40661.4,40706.48
2022-08-10,45.07,41122.48,41167.55
2022-08-11,45.07,41005.22,41050.29
2022-08-12,45.07,42725.08,42770.15
2022-08-15,45.07,42532.41,42577.49
2022-08-16,45.07,42784.1,42829.17
2022-08-17,19.97,43087.53,43107.5
2022-08-18,19.97,42417.63,42437.6
2022-08-19,19.97,41152.99,41172.96
2022-08-22,19.97,41486.82,41506.79
2022-08-23,19.97,41954.32,41974.29
2022-08-24,19.97,41801.3,41821.27
2022-08-25,19.97,42071.39,42091.36
2022-08-26,19.97,42101.37,42121.34
2022-08-29,19.97,42632.96,42652.93
2022-08-30,19.97,41832.91,41852.88
2022-08-31,19.97,41625.07,41645.04
2022-09-01,19.97,42380.78,42400.74
2022-09-02,19.97,42126.74,42146.71
2022-09-05,19.97,42149.34,42169.31
2022-09-06,19.97,40959.93,40979.9
2022-09-08,19.97,40761.01,40780.98
2022-09-09,19.97,41374.05,41394.02
2022-09-12,19.97,41814.22,41834.19
2022-09-13,19.97,40944.14,40964.11
2022-09-14,19.97,40703.68,40723.64
2022-09-15,19.97,40709.91,40729.88
2022-09-16,19.97,40489.62,40509.59
2022-09-19,19.97,40923.88,40943.85
2022-09-20,19.97,41276.79,41296.76
2022-09-21,19.97,41111.63,41131.59
2022-09-22,19.97,41697.08,41717.05
2022-09-23,19.97,40903.58,40923.54
2022-09-26,19.97,39525.53,39545.5
2022-09-27,19.97,39421.14,39441.11
2022-09-28,19.97,39272.9,39292.87
2022-09-29,19.97,39116.17,39136.13
2022-09-30,19.97,39352.84,39372.81
2022-10-03,19.97,41727.76,41747.73
2022-10-04,19.97,40966.5,40986.47
2022-10-05,19.97,41282.36,41302.33
2022-10-06,19.97,41853.57,41873.54
2022-10-07,19.97,41730.44,41750.41
2022-10-10,19.97,41548.83,41568.79
2022-10-11,19.97,40861.17,40881.14
2022-10-13,19.97,40965.49,40985.45
2022-10-14,19.97,41153.65,41173.62
2022-10-17,19.97,41487.35,41507.31
2022-10-18,19.97,42211.58,42231.55
2022-10-19,19.97,43081.67,43101.64
2022-10-20,19.97,44161.78,44181.75
2022-10-21,19.97,45006.77,45026.74
2022-10-24,19.97,42778.33,42798.3
2022-10-25,19.97,42175.86,42195.83
2022-10-26,19.97,41208.13,41228.1
2022-10-27,19.97,41885.61,41905.58
2022-10-28,19.97,41955.46,41975.43
2022-10-31,19.97,41123.24,41143.21
2022-11-01,19.97,42099.49,42119.46
2022-11-03,19.97,42603.39,42623.36
2022-11-04,19.97,42827.02,42846.98
2022-11-07,19.97,41858.45,41878.42
2022-11-08,19.97,41867.38,41887.35
2022-11-09,19.97,41081.55,41101.52
2022-11-10,19.97,39568.9,39588.87
2022-11-11,19.97,39984.29,40004.25
2022-11-14,19.97,42545.26,42565.23
2022-11-16,19.97,42718.38,42738.35
2022-11-17,19.97,42133.29,42153.26
2022-11-18,19.97,41397.81,41417.78
2022-11-21,19.97,41951.76,41971.73
2022-11-22,19.97,41729.05,41749.02
2022-11-23,19.97,41514.71,41534.68
2022-11-24,19.97,42604.92,42624.89
2022-11-25,19.97,41660.09,41680.06
2022-11-28,19.97,41734.39,41754.36
2022-11-29,19.97,41870.27,41890.24
2022-11-30,19.97,42663.44,42683.41
2022-12-01,19.97,42986.68,43006.65
2022-12-02,19.97,44631.29,44651.26
2022-12-05,19.97,43832.71,43852.68
2022-12-06,19.97,43738.7,43758.67
2022-12-07,19.97,43525.3,43545.27
2022-12-08,19.97,42250.58,42270.55
2022-12-09,19.97,42524.9,42544.87
2022-12-12,19.97,40866.7,40886.67
2022-12-13,19.97,39656.46,39676.43
2022-12-14,19.97,38987.17,39007.14
2022-12-15,19.97,39601.13,39621.1
2022-12-16,19.97,39653.25,39673.22
2022-12-19,19.97,40428.12,40448.09
2022-12-20,19.97,41210.69,41230.66
2022-12-21,19.97,41659.35,41679.32
2022-12-22,19.97,41930.11,41950.08
2022-12-23,19.97,43279.44,43299.41
2022-12-26,19.97,43534.01,43553.98
2022-12-27,19.97,42993.74,43013.71
2022-12-28,19.97,43189.26,43209.23
2022-12-29,19.97,43403.22,43423.19
2023-01-02,19.97,41301.17,41321.14
2023-01-03,19.97,41608.1,41628.07
2023-01-04,19.97,42020.96,42040.93
2023-01-05,19.97,43020.5,43040.47
2023-01-06,19.97,43225.91,43245.88
2023-01-09,19.97,42788.51,42808.48
2023-01-10,19.97,43495.59,43515.55
2023-01-11,19.97,45031.84,45051.81
2023-01-12,19.97,44698.23,44718.2
2023-01-13,19.97,43950.92,43970.89
2023-01-16,19.97,43294.73,43314.7
2023-01-17,19.97,44921.67,44941.64
2023-01-18,19.97,45748.91,45768.87
2023-01-19,19.97,46642.49,46662.46
2023-01-20,19.97,47047.11,47067.08
2023-01-23,19.97,47316.39,47336.36
2023-01-24,19.97,47811.32,47831.29
2023-01-25,19.97,48646.29,48666.26
2023-01-26,19.97,48194.6,48214.57
2023-01-27,19.97,47566.3,47586.27
2023-01-30,19.97,47396.58,47416.55
2023-01-31,19.97,48568.25,48588.22
2023-02-01,19.97,48214.89,48234.86
2023-02-02,19.97,47013.0,47032.97
2023-02-03,19.97,46945.0,46964.97
2023-02-06,19.97,47479.81,47499.78
2023-02-07,19.97,47576.31,47596.28
2023-02-08,19.97,49417.83,49437.8
2023-02-09,19.97,48957.48,48977.45
2023-02-10,19.97,49462.31,49482.28
2023-02-13,19.97,49929.75,49949.72
2023-02-14,19.97,49729.5,49749.47
2023-02-15,19.97,49856.19,49876.16
2023-02-16,19.97,49777.54,49797.51
2023-02-17,19.97,50301.02,50320.99
2023-02-22,19.97,48805.73,48825.7
2023-02-23,19.97,48895.03,48915.0
2023-02-24,19.97,47988.15,48008.12
2023-02-27,19.97,48039.35,48059.32
2023-02-28,19.97,47198.72,47218.69
2023-03-01,19.97,47100.8,47120.77
2023-03-02,19.97,45987.46,46007.42
2023-03-03,19.97,46678.42,46698.39
2023-03-06,19.97,47021.39,47041.36
2023-03-07,19.97,46610.11,46630.08
2023-03-08,19.97,46949.74,46969.71
2023-03-09,19.97,47314.66,47334.63
2023-03-10,19.97,46614.4,46634.37
2023-03-13,19.97,46139.94,46159.9
2023-03-14,19.97,44048.93,44068.9
2023-03-15,19.97,43846.65,43866.62
2023-03-16,19.97,44103.38,44123.35
2023-03-17,19.97,42803.22,42823.19
2023-03-20,19.97,42673.35,42693.31
2023-03-21,19.97,43024.24,43044.21
2023-03-22,19.97,43145.95,43165.92
2023-03-23,19.97,42751.38,42771.35
2023-03-24,19.97,43244.98,43264.95
2023-03-27,19.97,43358.77,43378.74
2023-03-28,19.97,44101.31,44121.28
2023-03-29,19.97,44139.45,44159.42
2023-03-30,19.97,45094.37,45114.34
2023-03-31,19.97,45207.83,45227.8
2023-04-03,19.97,45234.7,45254.67
2023-04-04,19.97,45415.41,45435.38
2023-04-05,19.97,44250.16,44270.13
2023-04-06,19.97,44271.08,44291.05
2023-04-10,19.97,44730.71,44750.68
2023-04-11,19.97,46652.13,46672.09
2023-04-12,19.97,47055.37,47075.34
2023-04-13,19.97,46777.41,46797.38
2023-04-14,19.97,47428.36,47448.33
2023-04-17,19.97,47970.15,47990.12
2023-04-18,19.97,47582.39,47602.36
2023-04-19,19.97,46712.08,46732.05
2023-04-20,19.97,46951.61,46971.58
2023-04-24,19.97,47471.83,47491.8
2023-04-25,19.97,47681.78,47701.75
2023-04-26,19.97,47833.27,47853.24
2023-04-27,19.97,48395.62,48415.59
2023-04-28,19.97,48524.81,48544.78
2023-05-02,19.97,48699.54,48719.51
2023-05-03,19.97,48898.4,48918.37
2023-05-04,19.97,49565.22,49585.19
2023-05-05,19.97,51074.77,51094.74
2023-05-08,19.97,51933.26,51953.23
2023-05-09,19.97,50580.08,50600.04
2023-05-10,19.97,52027.42,52047.38
2023-05-11,19.97,55590.04,55610.01
2023-05-12,19.97,55639.5,55659.47
2023-05-15,19.97,56122.41,56142.38
2023-05-16,19.97,55950.19,55970.16
2023-05-17,19.97,56974.92,56994.89
2023-05-18,19.97,57824.76,57844.73
2023-05-19,19.97,58357.05,58377.02
2023-05-22,19.97,57640.76,57660.73
2023-05-23,19.97,58161.79,58181.76
2023-05-24,19.97,58481.72,58501.69
2023-05-25,19.97,58969.1,58989.07
2023-05-26,19.97,60460.06,60480.03
2023-05-29,19.97,60712.49,60732.46
2023-05-30,19.97,60100.49,60120.46
2023-05-31,19.97,59941.27,59961.24
2023-06-01,19.97,60495.61,60515.58
2023-06-02,19.97,61001.37,61021.34
2023-06-05,19.97,60931.94,60951.91
2023-06-06,19.97,61979.0,61998.97
2023-06-07,19.97,61882.28,61902.25
2023-06-09,19.97,62962.1,62982.07
2023-06-12,19.97,63499.78,63519.75
2023-06-13,19.97,63258.87,63278.84
2023-06-14,19.97,66077.24,66097.21
2023-06-15,19.97,66179.24,66199.21
2023-06-16,19.97,66346.25,66366.22
2023-06-19,19.97,67287.18,67307.15
2023-06-20,19.97,68043.7,68063.67
2023-06-21,19.97,68957.67,68977.63
2023-06-22,19.97,67981.04,68001.01
2023-06-23,19.97,67507.52,67527.49
2023-06-26,19.97,67116.91,67136.88
2023-06-27,19.97,66073.65,66093.62
2023-06-28,19.97,66285.16,66305.12
2023-06-29,19.97,67717.18,67737.15
2023-06-30,19.97,68083.79,68103.76
2023-07-03,19.97,67843.45,67863.42
2023-07-04,19.97,66796.56,66816.53
2023-07-05,19.97,66907.11,66927.08
2023-07-06,19.97,66579.73,66599.7
2023-07-07,19.97,68009.4,68029.36
2023-07-10,19.97,67398.13,67418.1
2023-07-11,19.97,67181.09,67201.06
2023-07-12,19.97,66999.27,67019.24
2023-07-13,19.97,67340.94,67360.91
2023-07-14,19.97,66026.5,66046.47
2023-07-17,19.97,66420.67,66440.64
2023-07-18,19.97,66810.97,66830.93
2023-07-19,19.97,65740.59,65760.56
2023-07-20,19.97,66249.64,66269.61
2023-07-21,19.97,67024.12,67044.08
2023-07-24,19.97,66686.05,66706.02
2023-07-25,19.97,66177.09,66197.06
2023-07-26,19.97,66368.84,66388.81
2023-07-27,19.97,65140.62,65160.59
2023-07-28,19.97,66323.26,66343.23
2023-07-31,19.97,67159.95,67179.92
2023-08-01,19.97,66525.36,66545.33
2023-08-02,19.97,66708.93,66728.9
2023-08-03,19.97,67380.95,67400.91
2023-08-04,19.97,67670.17,67690.14
2023-08-07,19.97,67593.81,67613.78
2023-08-08,19.97,66610.64,66630.61
2023-08-09,19.97,66512.67,66532.64
2023-08-10,19.97,69760.83,69780.8
2023-08-11,19.97,67362.06,67382.03
2023-08-14,19.97,68624.16,68644.13
2023-08-15,19.97,68207.04,68227.01
2023-08-16,19.97,68218.06,68238.03
2023-08-17,19.97,67149.64,67169.6
2023-08-18,19.97,66278.69,66298.66
2023-08-21,19.97,65372.02,65391.99
2023-08-22,19.97,66903.26,66923.23
2023-08-23,19.97,68620.15,68640.12
2023-08-24,19.97,68263.84,68283.81
2023-08-25,19.97,65400.63,65420.6
2023-08-28,19.97,65911.36,65931.33
2023-08-29,19.97,67043.37,67063.34
2023-08-30,19.97,68890.49,68910.45
2023-08-31,19.97,69092.68,69112.65
2023-09-01,19.97,70391.5,70411.47
2023-09-04,19.97,69509.45,69529.41
2023-09-05,19.97,69863.89,69883.86
2023-09-06,19.97,69492.06,69512.03
2023-09-08,19.97,69471.78,69491.75
2023-09-11,19.97,69728.22,69748.19
2023-09-12,19.97,72201.88,72221.85
2023-09-13,19.97,71650.66,71670.63
2023-09-14,19.97,71933.66,71953.63
2023-09-15,19.97,72146.83,72166.8
2023-09-18,19.97,72612.65,72632.62
2023-09-19,19.97,73077.11,73097.07
2023-09-20,19.97,74033.78,74053.75
2023-09-21,19.97,71002.77,71022.74
2023-09-22,19.97,71292.15,71312.12
2023-09-25,19.97,70934.64,70954.61
2023-09-26,19.97,69175.35,69195.32
2023-09-27,19.97,69640.68,69660.65
2023-09-28,19.97,70710.65,70730.62
2023-09-29,19.97,70347.53,70367.5
2023-10-02,19.97,69904.58,69924.55
2023-10-03,19.97,69820.68,69840.65
2023-10-04,19.97,69384.21,69404.18
2023-10-05,19.97,68622.02,68641.99
2023-10-06,19.97,69351.33,69371.3
2023-10-09,19.97,63813.97,63833.94
2023-10-10,19.97,65251.25,65271.22
2023-10-11,19.97,65044.27,65064.24
2023-10-13,19.97,65293.28,65313.25
2023-10-16,19.97,65195.25,65215.22
2023-10-17,19.97,65097.5,65117.47
2023-10-18,19.97,64327.83,64347.8
2023-10-19,19.97,64310.56,64330.53
2023-10-20,19.97,64206.1,64226.07
2023-10-23,19.97,63302.52,63322.49
2023-10-24,19.97,65659.21,65679.18
2023-10-25,19.97,65384.44,65404.41
2023-10-26,19.97,65601.78,65621.75
2023-10-27,19.97,64954.73,64974.69
2023-10-30,19.97,65210.68,65230.65
2023-10-31,19.97,61454.15,61474.12
2023-11-01,19.97,61695.44,61715.41
2023-11-03,19.97,62263.77,62283.74
2023-11-06,19.97,62205.26,62225.23
2023-11-07,19.97,62375.32,62395.29
2023-11-08,19.97,63113.89,63133.86
2023-11-09,19.97,62780.27,62800.24
2023-11-10,19.97,63992.16,64012.13
2023-11-13,19.97,63844.69,63864.66
2023-11-14,19.97,64432.03,64452.0
2023-11-16,19.97,65549.95,65569.91
2023-11-17,19.97,65713.48,65733.45
2023-11-20,19.97,65889.91,65909.87
2023-11-21,19.97,64743.13,64763.1
2023-11-22,19.97,63979.41,63999.38
2023-11-23,19.97,64185.32,64205.29
2023-11-24,19.97,64472.34,64492.31
2023-11-27,19.97,65111.45,65131.42
2023-11-28,19.97,66672.8,66692.77
2023-11-29,19.97,66007.11,66027.08
2023-11-30,19.97,65891.53,65911.49
2023-12-01,19.97,65598.2,65618.17
2023-12-04,19.97,67266.96,67286.93
2023-12-05,19.97,67432.47,67452.43
2023-12-06,19.97,66463.6,66483.57
2023-12-07,19.97,66690.0,66709.97
2023-12-08,19.97,67392.96,67412.93
2023-12-11,19.97,67523.83,67543.8
2023-12-12,19.97,66311.89,66331.86
2023-12-13,19.97,67716.3,67736.27
2023-12-14,19.97,69740.17,69760.14
2023-12-15,19.97,69379.07,69399.04
2023-12-18,19.97,69657.51,69677.48
2023-12-19,19.97,69761.27,69781.24
2023-12-20,19.97,69454.78,69474.75
2023-12-21,19.97,69761.7,69781.67
2023-12-22,19.97,70011.32,70031.29
2023-12-26,19.97,70626.69,70646.66
2023-12-27,19.97,70703.28,70723.25
2023-12-28,19.97,71032.42,71052.39
2024-01-02,19.97,69753.08,69773.04
2024-01-03,19.97,70269.67,70289.64
2024-01-04,19.97,68831.31,68851.28
2024-01-05,19.97,70093.3,70113.27
