Date,Cash,Portfolio_Value,Total_Equity
2022-10-07,1.01,39752.82,39753.83
2022-10-10,1.01,39873.67,39874.68
2022-10-11,1.01,39471.32,39472.33
2022-10-13,1.01,39368.02,39369.03
2022-10-14,1.01,38889.72,38890.73
2022-10-17,1.01,39350.51,39351.52
2022-10-18,1.01,40168.9,40169.91
2022-10-19,1.01,40700.17,40701.18
2022-10-20,1.01,41054.96,41055.97
2022-10-21,1.01,41855.0,41856.01
2022-10-24,1.01,40443.12,40444.13
2022-10-25,1.01,40004.99,40006.0
2022-10-26,1.01,39815.61,39816.63
2022-10-27,1.01,40754.92,40755.93
2022-10-28,1.01,40851.16,40852.17
2022-10-31,1.01,41480.38,41481.39
2022-11-01,1.01,41299.06,41300.07
2022-11-03,1.01,41657.16,41658.18
2022-11-04,1.01,41638.75,41639.77
2022-11-07,1.01,40731.03,40732.04
2022-11-08,1.01,40696.45,40697.46
2022-11-09,1.01,40318.46,40319.47
2022-11-10,1.01,38944.7,38945.71
2022-11-11,1.01,38943.41,38944.42
2022-11-14,1.01,39606.29,39607.3
2022-11-16,1.01,38326.52,38327.53
2022-11-17,1.01,38126.85,38127.86
2022-11-18,1.01,37890.3,37891.32
2022-11-21,1.01,38363.84,38364.85
2022-11-22,1.01,37917.99,37919.01
2022-11-23,1.01,37899.29,37900.31
2022-11-24,1.01,39045.18,39046.19
2022-11-25,1.01,37890.07,37891.09
2022-11-28,1.01,37648.59,37649.6
2022-11-29,1.01,38120.65,38121.66
2022-11-30,1.01,38935.52,38936.53
2022-12-01,1.01,38319.59,38320.61
2022-12-02,1.01,38849.43,38850.44
2022-12-05,1.01,37804.64,37805.66
2022-12-06,1.01,38047.01,38048.03
2022-12-07,1.01,37763.17,37764.18
2022-12-08,1.01,37141.49,37142.5
2022-12-09,1.01,36993.59,36994.6
2022-12-12,1.01,36130.77,36131.79
2022-12-13,1.01,35392.96,35393.97
2022-12-14,1.01,35063.61,35064.62
2022-12-15,1.01,35237.82,35238.83
2022-12-16,1.01,35267.18,35268.19
2022-12-19,1.01,36010.5,36011.52
2022-12-20,1.01,36795.97,36796.99
2022-12-21,1.01,37084.0,37085.01
2022-12-22,1.01,37289.6,37290.62
2022-12-23,1.01,37874.33,37875.34
2022-12-26,1.01,37388.42,37389.43
2022-12-27,1.01,37071.15,37072.16
2022-12-28,1.01,37645.51,37646.52
2022-12-29,1.01,37431.21,37432.23
2023-01-02,1.01,36115.63,36116.64
2023-01-03,1.01,35471.67,35472.69
2023-01-04,1.01,35690.43,35691.44
2023-01-05,1.01,36350.17,36351.18
2023-01-06,1.01,36640.72,36641.73
2023-01-09,1.01,36806.57,36807.58
2023-01-10,1.01,37145.0,37146.01
2023-01-11,1.01,37934.04,37935.05
2023-01-12,1.01,37855.4,37856.41
2023-01-13,1.01,37603.65,37604.66
2023-01-16,1.01,37015.04,37016.06
2023-01-17,1.01,37984.17,37985.18
2023-01-18,1.01,38247.17,38248.18
2023-01-19,1.01,38529.07,38530.08
2023-01-20,1.01,38424.95,38425.97
2023-01-23,1.01,38581.46,38582.47
2023-01-24,1.01,38913.23,38914.24
2023-01-25,1.01,39542.91,39543.92
2023-01-26,1.01,39252.53,39253.54
2023-01-27,1.01,38868.42,38869.44
2023-01-30,1.01,38892.28,38893.29
2023-01-31,1.01,39539.51,39540.52
2023-02-01,1.01,39304.54,39305.56
2023-02-02,1.01,38793.14,38794.15
2023-02-03,1.01,38384.93,38385.94
2023-02-06,1.01,38597.37,38598.38
2023-02-07,1.01,38345.02,38346.04
2023-02-08,1.01,39104.58,39105.59
2023-02-09,1.01,38651.86,38652.87
2023-02-10,1.01,39347.69,39348.7
2023-02-13,1.01,39539.19,39540.2
2023-02-14,1.01,39324.5,39325.51
2023-02-15,1.01,39615.88,39616.89
2023-02-16,1.01,39688.29,39689.31
2023-02-17,1.01,40008.95,40009.97
2023-02-22,1.01,39056.98,39057.99
2023-02-23,1.01,39573.87,39574.88
2023-02-24,1.01,39019.42,39020.43
2023-02-27,1.01,39049.71,39050.73
2023-02-28,1.01,38645.43,38646.45
2023-03-01,1.01,38262.76,38263.77
2023-03-02,1.01,37765.3,37766.32
2023-03-03,1.01,38020.52,38021.53
2023-03-06,1.01,38562.89,38563.9
2023-03-07,1.01,38515.18,38516.19
2023-03-08,1.01,39219.37,39220.39
2023-03-09,1.01,38947.72,38948.73
2023-03-10,1.01,38509.5,38510.51
2023-03-13,1.01,38282.64,38283.66
2023-03-14,1.01,38055.06,38056.07
2023-03-15,1.01,38053.99,38055.0
2023-03-16,1.01,37995.64,37996.65
2023-03-17,1.01,37274.17,37275.19
2023-03-20,1.01,36811.31,36812.32
2023-03-21,1.01,37102.36,37103.37
2023-03-22,1.01,36991.77,36992.78
2023-03-23,1.01,36550.66,36551.67
2023-03-24,1.01,37049.05,37050.07
2023-03-27,1.01,37380.59,37381.61
2023-03-28,1.01,37893.91,37894.92
2023-03-29,1.01,37965.71,37966.72
2023-03-30,1.01,38502.0,38503.01
2023-03-31,1.01,37983.26,37984.27
2023-04-03,1.01,37701.15,37702.16
2023-04-04,1.01,38131.09,38132.1
2023-04-05,1.01,37675.42,37676.43
2023-04-06,1.01,37599.22,37600.23
2023-04-10,1.01,37777.47,37778.48
2023-04-11,1.01,38777.58,38778.6
2023-04-12,1.01,39345.91,39346.93
2023-04-13,1.01,39117.73,39118.74
2023-04-14,1.01,39286.18,39287.2
2023-04-17,1.01,39477.07,39478.08
2023-04-18,1.01,39344.45,39345.47
2023-04-19,1.01,38631.13,38632.14
2023-04-20,1.01,39142.92,39143.93
2023-04-24,1.01,39282.26,39283.27
2023-04-25,1.01,39221.02,39222.04
2023-04-26,1.01,39008.98,39010.0
2023-04-27,1.01,39010.91,39011.92
2023-04-28,1.01,39551.96,39552.98
2023-05-02,1.01,38944.15,38945.17
2023-05-03,1.01,38602.6,38603.61
2023-05-04,1.01,38862.47,38863.49
2023-05-05,1.01,39682.4,39683.41
2023-05-08,1.01,39996.23,39997.24
2023-05-09,1.01,40341.0,40342.01
2023-05-10,1.01,40848.65,40849.66
2023-05-11,1.01,41454.58,41455.6
2023-05-12,1.01,41591.1,41592.12
2023-05-15,1.01,41863.91,41864.92
2023-05-16,1.01,41834.39,41835.4
2023-05-17,1.01,41850.76,41851.78
2023-05-18,1.01,42052.49,42053.5
2023-05-19,1.01,42572.6,42573.62
2023-05-22,1.01,42405.96,42406.97
2023-05-23,1.01,42634.3,42635.31
2023-05-24,1.01,42607.71,42608.73
2023-05-25,1.01,42742.85,42743.87
2023-05-26,1.01,43224.01,43225.03
2023-05-29,1.01,42988.26,42989.28
2023-05-30,1.01,42684.87,42685.88
2023-05-31,1.01,42343.76,42344.77
2023-06-01,1.01,42834.27,42835.28
2023-06-02,1.01,42955.79,42956.81
2023-06-05,1.01,43026.58,43027.59
2023-06-06,1.01,43863.03,43864.04
2023-06-07,1.01,44241.44,44242.45
2023-06-09,1.01,45128.01,45129.02
2023-06-12,1.01,45523.69,45524.7
2023-06-13,1.01,45228.63,45229.65
2023-06-14,1.01,46049.82,46050.83
2023-06-15,1.01,46059.64,46060.65
2023-06-16,1.01,46038.28,46039.29
2023-06-19,1.01,46400.2,46401.21
2023-06-20,1.01,46469.37,46470.38
2023-06-21,1.01,46939.68,46940.69
2023-06-22,1.01,46428.29,46429.31
2023-06-23,1.01,46664.65,46665.67
2023-06-26,1.01,46530.37,46531.39
2023-06-27,1.01,46221.24,46222.25
2023-06-28,1.01,46169.03,46170.05
2023-06-29,1.01,46682.34,46683.36
2023-06-30,1.01,46641.75,46642.77
2023-07-03,1.01,46982.1,46983.11
2023-07-04,1.01,46750.82,46751.84
2023-07-05,1.01,46996.86,46997.87
2023-07-06,1.01,46417.03,46418.05
2023-07-07,1.01,46865.66,46866.68
2023-07-10,1.01,46482.98,46483.99
2023-07-11,1.01,46065.85,46066.86
2023-07-12,1.01,46001.1,46002.12
2023-07-13,1.01,46320.94,46321.95
2023-07-14,1.01,45785.32,45786.33
2023-07-17,1.01,45870.55,45871.56
2023-07-18,1.01,45925.6,45926.61
2023-07-19,1.01,45987.23,45988.24
2023-07-20,1.01,46337.7,46338.72
2023-07-21,1.01,47039.73,47040.75
2023-07-24,1.01,47742.37,47743.38
2023-07-25,1.01,47546.88,47547.89
2023-07-26,1.01,47600.85,47601.86
2023-07-27,1.01,46685.73,46686.74
2023-07-28,1.01,47172.36,47173.38
2023-07-31,1.01,47612.94,47613.95
2023-08-01,1.01,47208.39,47209.4
2023-08-02,1.01,47256.36,47257.37
2023-08-03,1.01,47294.22,47295.24
2023-08-04,1.01,46958.82,46959.83
2023-08-07,1.01,46969.66,46970.67
2023-08-08,1.01,46702.7,46703.71
2023-08-09,1.01,46567.83,46568.84
2023-08-10,1.01,46655.51,46656.52
2023-08-11,1.01,46603.0,46604.01
2023-08-14,1.01,46464.4,46465.42
2023-08-15,1.01,46264.49,46265.5
2023-08-16,1.01,46095.67,46096.68
2023-08-17,1.01,45789.48,45790.49
2023-08-18,1.01,45837.73,45838.74
2023-08-21,1.01,45398.97,45399.99
2023-08-22,1.01,46026.81,46027.82
2023-08-23,1.01,46826.96,46827.97
2023-08-24,1.01,46620.56,46621.58
2023-08-25,1.01,46186.93,46187.95
2023-08-28,1.01,46579.01,46580.02
2023-08-29,1.01,46985.73,46986.74
2023-08-30,1.01,46896.52,46897.54
2023-08-31,1.01,46103.11,46104.12
2023-09-01,1.01,46830.68,46831.69
2023-09-04,1.01,46819.04,46820.06
2023-09-05,1.01,46948.99,46950.0
2023-09-06,1.01,46594.83,46595.84
2023-09-08,1.01,46599.37,46600.38
2023-09-11,1.01,46902.09,46903.1
2023-09-12,1.01,47508.55,47509.56
2023-09-13,1.01,47754.83,47755.84
2023-09-14,1.01,47966.04,47967.05
2023-09-15,1.01,47975.96,47976.98
2023-09-18,1.01,47763.54,47764.56
2023-09-19,1.01,47722.74,47723.75
2023-09-20,1.01,48025.11,48026.13
2023-09-21,1.01,47211.77,47212.78
2023-09-22,1.01,47276.03,47277.05
2023-09-25,1.01,47568.05,47569.06
2023-09-26,1.01,46853.29,46854.3
2023-09-27,1.01,47170.24,47171.26
2023-09-28,1.01,47689.67,47690.68
2023-09-29,1.01,47779.39,47780.4
2023-10-02,1.01,47358.32,47359.34
2023-10-03,1.01,46700.15,46701.17
2023-10-04,1.01,46572.25,46573.27
2023-10-05,1.01,46400.99,46402.01
2023-10-06,1.01,46700.25,46701.26
2023-10-09,1.01,46758.76,46759.77
2023-10-10,1.01,47417.63,47418.64
2023-10-11,1.01,47320.31,47321.33
2023-10-13,1.01,47001.27,47002.28
2023-10-16,1.01,47288.87,47289.88
2023-10-17,1.01,47250.21,47251.23
2023-10-18,1.01,46870.21,46871.23
2023-10-19,1.01,46860.69,46861.7
2023-10-20,1.01,46638.36,46639.38
2023-10-23,1.01,46174.03,46175.04
2023-10-24,1.01,46678.76,46679.78
2023-10-25,1.01,46000.38,46001.39
2023-10-26,1.01,46648.2,46649.21
2023-10-27,1.01,45780.25,45781.26
2023-10-30,1.01,45525.82,45526.83
2023-10-31,1.01,45506.8,45507.81
2023-11-01,1.01,45850.65,45851.67
2023-11-03,1.01,46880.9,46881.91
2023-11-06,1.01,46907.54,46908.56
2023-11-07,1.01,46988.37,46989.38
2023-11-08,1.01,47161.72,47162.73
2023-11-09,1.01,47069.79,47070.81
2023-11-10,1.01,47802.16,47803.17
2023-11-13,1.01,47799.37,47800.38
2023-11-14,1.01,48588.2,48589.22
2023-11-16,1.01,48826.51,48827.52
2023-11-17,1.01,48917.22,48918.23
2023-11-20,1.01,49196.7,49197.71
2023-11-21,1.01,48822.98,48824.0
2023-11-22,1.01,48970.65,48971.66
2023-11-23,1.01,49175.53,49176.54
2023-11-24,1.01,48911.72,48912.73
2023-11-27,1.01,49204.27,49205.28
2023-11-28,1.01,49672.89,49673.91
2023-11-29,1.01,49220.26,49221.28
2023-11-30,1.01,49553.44,49554.45
2023-12-01,1.01,49726.54,49727.55
2023-12-04,1.01,49642.77,49643.79
2023-12-05,1.01,49882.01,49883.02
2023-12-06,1.01,49384.81,49385.83
2023-12-07,1.01,49489.3,49490.32
2023-12-08,1.01,49796.79,49797.8
2023-12-11,1.01,49731.73,49732.74
2023-12-12,1.01,49376.05,49377.06
2023-12-13,1.01,50436.04,50437.05
2023-12-14,1.01,51083.58,51084.6
2023-12-15,1.01,50863.46,50864.47
2023-12-18,1.01,51112.4,51113.42
2023-12-19,1.01,51523.18,51524.19
2023-12-20,1.01,51260.61,51261.63
2023-12-21,1.01,51527.04,51528.06
2023-12-22,1.01,51669.75,51670.76
2023-12-26,1.01,52092.7,52093.71
2023-12-27,1.01,52231.16,52232.17
2023-12-28,1.01,52322.0,52323.01
2024-01-02,1.01,51741.27,51742.29
2024-01-03,1.01,52253.75,52254.77
2024-01-04,1.01,51461.09,51462.1
2024-01-05,1.01,51805.46,51806.48
2024-01-08,1.01,51725.91,51726.92
2024-01-09,1.01,51415.3,51416.31
2024-01-10,1.01,51242.68,51243.69
2024-01-11,1.01,51065.33,51066.34
2024-01-12,1.01,51190.53,51191.54
2024-01-15,1.01,51458.04,51459.06
2024-01-16,1.01,50784.37,50785.38
2024-01-17,1.01,50471.85,50472.87
2024-01-18,1.01,49993.34,49994.35
2024-01-19,1.01,50052.95,50053.96
2024-01-22,1.01,49559.0,49560.01
2024-01-23,1.01,50158.37,50159.38
2024-01-24,1.01,49878.48,49879.49
2024-01-25,1.01,50357.81,50358.82
2024-01-26,1.01,50603.91,50604.93
2024-01-29,1.01,50618.0,50619.01
2024-01-30,1.01,50235.94,50236.95
2024-01-31,1.01,50556.12,50557.14
2024-02-01,1.01,51007.01,51008.02
2024-02-02,1.01,50575.6,50576.61
2024-02-05,1.01,50667.57,50668.59
2024-02-06,1.01,51517.52,51518.53
2024-02-07,1.01,51806.82,51807.84
2024-02-08,1.01,50803.84,50804.86
2024-02-09,1.01,50657.97,50658.98
2024-02-14,1.01,50335.93,50336.94
2024-02-15,1.01,50934.02,50935.03
2024-02-16,1.01,51221.67,51222.68
2024-02-19,1.01,51612.77,51613.78
2024-02-20,1.01,51867.91,51868.93
2024-02-21,1.01,52233.41,52234.42
2024-02-22,1.01,52189.62,52190.63
2024-02-23,1.01,52164.05,52165.06
2024-02-26,1.01,52584.35,52585.37
2024-02-27,1.01,53058.33,53059.34
2024-02-28,1.01,52521.48,52522.5
2024-02-29,1.01,52050.51,52051.52
2024-03-01,1.01,52307.71,52308.72
2024-03-04,1.01,51909.83,51910.84
2024-03-05,1.01,51941.58,51942.6
2024-03-06,1.01,52404.89,52405.91
2024-03-07,1.01,52268.84,52269.85
2024-03-08,1.01,51026.54,51027.56
2024-03-11,1.01,50828.81,50829.82
2024-03-12,1.01,51386.8,51387.82
2024-03-13,1.01,51271.94,51272.95
2024-03-14,1.01,51045.68,51046.69
2024-03-15,1.01,51242.26,51243.28
2024-03-18,1.01,51174.96,51175.98
2024-03-19,1.01,51374.63,51375.65
2024-03-20,1.01,52091.26,52092.27
2024-03-21,1.01,51899.88,51900.89
2024-03-22,1.01,51608.34,51609.35
2024-03-25,1.01,51511.0,51512.01
2024-03-26,1.01,51258.38,51259.39
2024-03-27,1.01,51564.5,51565.51
2024-03-28,1.01,51794.92,51795.93
2024-04-01,1.01,51345.65,51346.66
2024-04-02,1.01,51750.48,51751.49
2024-04-03,1.01,51518.85,51519.86
2024-04-04,1.01,51706.21,51707.22
2024-04-05,1.01,51495.69,51496.7
2024-04-08,1.01,52138.71,52139.72
2024-04-09,1.01,52664.59,52665.6
2024-04-10,1.01,52343.13,52344.14
2024-04-11,1.01,52106.23,52107.24
2024-04-12,1.01,51653.13,51654.14
2024-04-15,1.01,51427.37,51428.38
2024-04-16,1.01,51308.11,51309.13
2024-04-17,1.01,51209.86,51210.87
2024-04-18,1.01,51274.86,51275.87
2024-04-19,1.01,51915.82,51916.83
2024-04-22,1.01,52278.86,52279.87
2024-04-23,1.01,52019.02,52020.03
2024-04-24,1.01,51886.29,51887.31
2024-04-25,1.01,51912.63,51913.64
2024-04-26,1.01,52633.19,52634.21
2024-04-29,1.01,52926.29,52927.3
2024-04-30,1.01,52597.15,52598.16
2024-05-02,1.01,52873.3,52874.32
2024-05-03,1.01,53436.92,53437.94
2024-05-06,1.01,53395.62,53396.64
2024-05-07,1.01,53761.4,53762.41
2024-05-08,1.01,54194.04,54195.05
2024-05-09,1.01,53800.21,53801.22
2024-05-10,1.01,53569.6,53570.62
2024-05-13,1.01,53901.03,53902.04
2024-05-14,1.01,53966.92,53967.94
2024-05-15,1.01,53340.86,53341.88
2024-05-16,1.01,53172.59,53173.61
2024-05-17,1.01,52781.79,52782.81
2024-05-20,1.01,52945.61,52946.62
2024-05-21,1.01,52833.35,52834.36
2024-05-22,1.01,52257.06,52258.08
2024-05-23,1.01,51879.9,51880.91
2024-05-24,1.01,51647.62,51648.64
2024-05-27,1.01,51856.15,51857.16
2024-05-28,1.01,51732.68,51733.69
2024-05-29,1.01,51582.58,51583.6
2024-05-31,1.01,51656.83,51657.85
2024-06-03,1.01,51638.03,51639.04
2024-06-04,1.01,51622.79,51623.81
2024-06-05,1.01,51481.83,51482.84
2024-06-06,1.01,51809.35,51810.36
2024-06-07,1.01,51035.27,51036.29
2024-06-10,1.01,51064.79,51065.81
2024-06-11,1.01,51336.81,51337.82
2024-06-12,1.01,50862.38,50863.39
2024-06-13,1.01,50760.03,50761.05
2024-06-14,1.01,51073.79,51074.81
2024-06-17,1.01,50908.84,50909.85
2024-06-18,1.01,51113.43,51114.45
2024-06-19,1.01,51368.67,51369.68
2024-06-20,1.01,51842.98,51844.0
2024-06-21,1.01,52286.66,52287.67
2024-06-24,1.01,52973.58,52974.6
2024-06-25,1.01,53386.74,53387.76
2024-06-26,1.01,53427.53,53428.54
2024-06-27,1.01,54113.46,54114.47
2024-06-28,1.01,54151.27,54152.29
2024-07-01,1.01,54245.48,54246.49
2024-07-02,1.01,54119.12,54120.14
2024-07-03,1.01,54335.87,54336.89
2024-07-04,1.01,54485.24,54486.25
2024-07-05,1.01,54685.03,54686.05
2024-07-08,1.01,55311.73,55312.74
2024-07-09,1.01,55347.0,55348.02
2024-07-10,1.01,55309.91,55310.92
2024-07-11,1.01,55822.51,55823.53
2024-07-12,1.01,56187.08,56188.1
2024-07-15,1.01,56415.16,56416.17
2024-07-16,1.01,56279.51,56280.52
2024-07-17,1.01,56658.75,56659.76
2024-07-18,1.01,56323.09,56324.1
2024-07-19,1.01,56276.18,56277.19
2024-07-22,1.01,56310.89,56311.9
2024-07-23,1.01,55768.21,55769.22
2024-07-24,1.01,55513.47,55514.48
2024-07-25,1.01,55164.82,55165.83
2024-07-26,1.01,55774.73,55775.74
2024-07-29,1.01,55256.4,55257.42
2024-07-30,1.01,54904.82,54905.83
2024-07-31,1.01,56249.76,56250.77
2024-08-01,1.01,56406.66,56407.68
2024-08-02,1.01,55477.16,55478.17
2024-08-05,1.01,55005.04,55006.05
2024-08-06,1.01,55383.75,55384.77
2024-08-07,1.01,55398.27,55399.28
2024-08-08,1.01,55975.23,55976.24
2024-08-09,1.01,56600.41,56601.42
2024-08-12,1.01,56678.89,56679.9
2024-08-13,1.01,57193.73,57194.74
2024-08-14,1.01,58316.92,58317.93
2024-08-15,1.01,58464.64,58465.65
2024-08-16,1.01,58520.9,58521.91
2024-08-19,1.01,58648.18,58649.19
2024-08-20,1.01,58915.1,58916.11
2024-08-21,1.01,58867.73,58868.75
2024-08-22,1.01,58536.51,58537.52
2024-08-23,1.01,59012.52,59013.54
2024-08-26,1.01,60138.22,60139.24
2024-08-27,1.01,59887.09,59888.1
2024-08-28,1.01,60293.81,60294.82
2024-08-29,1.01,59774.8,59775.81
2024-08-30,1.01,59985.0,59986.01
2024-09-02,1.01,59406.95,59407.96
2024-09-03,1.01,59547.41,59548.42
2024-09-04,1.01,60186.23,60187.24
2024-09-05,1.01,60298.95,60299.96
2024-09-06,1.01,59481.55,59482.56
2024-09-09,1.01,59479.99,59481.01
2024-09-10,1.01,59158.83,59159.85
2024-09-11,1.01,59383.65,59384.66
2024-09-12,1.01,59045.33,59046.34
2024-09-13,1.01,59419.81,59420.82
2024-09-16,1.01,59636.47,59637.48
2024-09-17,1.01,59437.61,59438.62
2024-09-18,1.01,59310.2,59311.21
2024-09-19,1.01,59020.14,59021.15
2024-09-20,1.01,58371.06,58372.07
2024-09-23,1.01,58755.13,58756.14
2024-09-24,1.01,59149.97,59150.98
2024-09-25,1.01,58944.47,58945.48
2024-09-26,1.01,58809.13,58810.14
2024-09-27,1.01,58700.3,58701.31
2024-09-30,1.01,58265.79,58266.81
2024-10-01,1.01,59079.1,59080.11
2024-10-02,1.01,59491.71,59492.73
2024-10-03,1.01,59019.17,59020.19
2024-10-04,1.01,59048.09,59049.11
2024-10-07,1.01,59004.5,59005.51
2024-10-08,1.01,58957.69,58958.7
2024-10-09,1.01,58338.0,58339.02
2024-10-10,1.01,58421.23,58422.24
2024-10-11,1.01,58400.77,58401.79
2024-10-14,1.01,58902.82,58903.84
2024-10-15,1.01,59126.7,59127.71
2024-10-16,1.01,59674.5,59675.51
2024-10-17,1.01,59426.22,59427.23
2024-10-18,1.01,59199.26,59200.27
2024-10-21,1.01,58939.35,58940.37
2024-10-22,1.01,58966.15,58967.16
2024-10-23,1.01,58781.23,58782.24
2024-10-24,1.01,59098.73,59099.74
2024-10-25,1.01,58798.14,58799.16
2024-10-28,1.01,59015.78,59016.8
2024-10-29,1.01,58956.57,58957.58
2024-10-30,1.01,58510.69,58511.7
2024-10-31,1.01,58369.24,58370.26
2024-11-01,1.01,57882.74,57883.75
2024-11-04,1.01,58937.62,58938.63
2024-11-05,1.01,59200.74,59201.75
2024-11-06,1.01,59123.52,59124.54
2024-11-07,1.01,58451.81,58452.83
2024-11-08,1.01,58204.75,58205.76
2024-11-11,1.01,58178.56,58179.57
2024-11-12,1.01,58183.22,58184.23
2024-11-13,1.01,58057.37,58058.39
2024-11-14,1.01,58178.25,58179.26
2024-11-18,1.01,58309.91,58310.93
2024-11-19,1.01,58498.65,58499.66
2024-11-21,1.01,57690.3,57691.32
2024-11-22,1.01,58941.42,58942.43
2024-11-25,1.01,58615.15,58616.16
2024-11-26,1.01,59033.6,59034.62
2024-11-27,1.01,57966.27,57967.28
2024-11-28,1.01,56821.85,56822.86
2024-11-29,1.01,57430.32,57431.33
2024-12-02,1.01,57154.39,57155.4
2024-12-03,1.01,57493.71,57494.72
2024-12-04,1.01,57885.91,57886.92
2024-12-05,1.01,58577.78,58578.8
2024-12-06,1.01,57922.15,57923.17
2024-12-09,1.01,58152.87,58153.88
2024-12-10,1.01,58953.14,58954.15
2024-12-11,1.01,60248.85,60249.86
2024-12-12,1.01,58973.64,58974.66
2024-12-13,1.01,58379.63,58380.64
2024-12-16,1.01,57571.7,57572.71
2024-12-17,1.01,58345.76,58346.77
2024-12-18,1.01,56733.09,56734.1
2024-12-19,1.01,56873.83,56874.84
2024-12-20,1.01,56869.41,56870.42
2024-12-23,1.01,56158.24,56159.26
2024-12-26,1.01,56439.01,56440.02
2024-12-27,1.01,55985.28,55986.29
2024-12-30,1.01,55935.04,55936.05
